Date;;;;;
;005930.KS;005930.KS;005930.KS;005930.KS;005930.KS
21/01/2015;21565.91796875;21565.91796875;21024.837589605737;21133.05366543459;16612650
22/01/2015;21303.107421875;21627.755648188042;21303.107421875;21612.2962088398;17957700
23/01/2015;21426.78125;21643.213383838385;21287.646306818184;21643.213383838385;12858750
26/01/2015;21473.15625;21565.912864470843;21086.67035637149;21256.724149568036;10153500
27/01/2015;21643.216796875;21643.216796875;21241.271342075892;21256.73078264509;9957200
28/01/2015;21303.107421875;21488.620694053883;21241.26966448204;21426.782936660922;10831500
29/01/2015;21024.8359375;21565.916274126837;20978.457622931986;21148.511443014704;13702250
30/01/2015;21102.13671875;21287.650008585166;21024.839514652016;21024.839514652016;16110000
02/02/2015;21148.513671875;21287.6486302426;20963.000394051534;21102.135352419133;10521000
03/02/2015;21117.59375;21334.025896778916;21009.377676610544;21334.025896778916;5654400
04/02/2015;21009.380859375;21349.488570122794;21009.380859375;21256.73192173703;9328900
05/02/2015;20993.91796875;21163.971796184647;20808.404702457658;21009.377407607695;6770400
06/02/2015;21210.34765625;21241.266530384473;20653.807921829444;20808.40229250182;8005050
09/02/2015;21565.91796875;21627.75572636649;20978.45927139337;21024.837589605737;8693500
10/02/2015;21303.107421875;21643.215087536282;21287.64798252676;21643.215087536282;6519350
11/02/2015;20947.54296875;21241.27235355166;20932.08352744465;21241.27235355166;9973800
12/02/2015;20777.490234375;20993.922424316406;20576.517486572266;20715.652465820312;10748200
13/02/2015;21040.298828125;21040.298828125;20792.94777650854;21024.83938739897;6522900
16/02/2015;21241.2734375;21241.2734375;21040.300690274744;21148.516784934498;6226500
17/02/2015;21287.650390625;21287.650390625;21086.67765636347;21241.272067333877;5745000
23/02/2015;21133.05078125;21488.617839017923;21117.591343955744;21303.104591486834;15301800
24/02/2015;21133.05078125;21473.158401723667;21086.67246936723;21411.320652546634;10863250
25/02/2015;21318.57421875;21411.330886851883;21225.817550648113;21334.033663433645;8374250
26/02/2015;21256.724609375;21334.021789772727;21148.508556818182;21318.56235369318;8179150
27/02/2015;20978.4609375;21272.190309506266;20978.4609375;21256.730868874358;13009400
02/03/2015;21998.78515625;21998.78515625;21133.05643611648;21256.731967564127;21805600
03/03/2015;21921.490234375;22215.219652183972;21735.97691786407;22184.30076609882;13748800
04/03/2015;22215.2109375;22261.58924843424;21797.80613909186;21813.265576069938;11603100
05/03/2015;21983.32421875;22307.972466706226;21906.027016855664;22246.134705190754;9615600
06/03/2015;22292.513671875;22400.7297576608;21735.973802119453;21859.649328731797;11733500
09/03/2015;21952.408203125;22261.597051056335;21952.408203125;22261.597051056335;7814600
10/03/2015;21967.86328125;22307.970946406578;21952.4038419247;22168.83599247889;10419850
11/03/2015;22787.21484375;22864.51204471252;21921.486192969813;21936.945633162315;21108650
12/03/2015;22369.810546875;22771.756002451195;22369.810546875;22570.783274663096;19153200
13/03/2015;22524.40234375;22864.50999753346;22493.483466133323;22586.240098983355;9413100
16/03/2015;22725.375;22988.185459183675;22493.483418367345;22539.861734693877;8974550
17/03/2015;23142.783203125;23189.161526177355;22570.78388547929;22725.37829565381;13661150
18/03/2015;23235.533203125;23281.911512911676;22972.7227810005;23127.317146956088;12464350
19/03/2015;22725.375;23343.752551020407;22725.375;23343.752551020407;13225800
20/03/2015;22632.619140625;22879.97016948429;22570.78138341018;22802.672972965764;12704950
23/03/2015;22678.994140625;22787.210199919053;22539.859207246933;22601.696955414962;8122900
24/03/2015;22818.138671875;22849.057558964265;22493.490357437757;22493.490357437757;9113150
25/03/2015;22957.267578125;23003.645896464648;22756.294865319865;22988.1864570181;9369050
26/03/2015;21967.86328125;22508.943657635467;21967.86328125;22416.187021683672;21005950
27/03/2015;21967.86328125;22385.268143033074;21875.106645298205;21875.106645298205;16065800
30/03/2015;22076.080078125;22168.83671710872;21828.729040835085;22029.701758633142;8955500
31/03/2015;22277.044921875;22447.09869990458;22106.99114384542;22400.720396805606;9842650
01/04/2015;21998.78515625;22215.21733628338;21952.406831957134;22215.21733628338;7266050
02/04/2015;22168.8359375;22261.59257322176;21998.782105343445;22168.8359375;6903400
03/04/2015;22168.8359375;22261.59257322176;21952.403787482566;22168.8359375;6270150
06/04/2015;22725.375;23034.563775510203;22184.29464285714;22307.970153061226;10582600
07/04/2015;22601.697265625;22957.26432247136;22601.697265625;22849.048261692034;9526050
08/04/2015;22864.513671875;22957.270319631083;22570.78428731406;22725.37870024087;7773400
09/04/2015;22926.353515625;23019.11017179071;22725.38076059929;22725.38076059929;9107550
10/04/2015;23034.56640625;23096.404168414432;22849.05311975671;22879.972000838927;9960100
13/04/2015;22864.513671875;23050.02696738717;22694.45981765551;22864.513671875;10293300
14/04/2015;22787.21484375;22957.268685867537;22648.07988201747;22957.268685867537;9429750
15/04/2015;22354.349609375;22725.376158908195;22060.62025766122;22570.781763269366;13551050
16/04/2015;22833.59375;22833.59375;22369.810532329044;22601.702141164522;10762350
17/04/2015;22416.181640625;22849.045837823276;22369.803333782325;22833.58640220905;10172300
20/04/2015;22106.99609375;22385.26597465035;21998.780028955418;22354.347098994753;12394900
21/04/2015;22323.42578125;22338.8852173866;21952.399313971604;21967.858750108204;11852650
22/04/2015;22586.2421875;22771.755470354212;22199.75618155373;22323.43170345654;12655550
23/04/2015;22431.650390625;22725.37978926172;22261.596528256377;22725.37978926172;9245150
24/04/2015;21797.8125;22493.487367021276;21643.218085106382;22400.730718085106;19089900
27/04/2015;21565.91796875;21813.26899921595;21256.729180667564;21797.809559811827;16517150
28/04/2015;21117.59375;21643.214677891654;21009.377676610544;21488.620287335285;15697300
29/04/2015;21411.32421875;21550.4591775722;21086.675981498192;21133.054301105596;10895650
30/04/2015;21797.8125;21921.488031914894;21318.56981382979;21411.32646276596;18352850
04/05/2015;21643.216796875;21998.783929966517;21596.83847516741;21751.432880859375;8283700
06/05/2015;21055.755859375;21504.079589126744;20962.99922563326;21488.620150169787;13270500
07/05/2015;21179.43359375;21256.730796646898;20932.082544479927;21055.758069114963;10257400
08/05/2015;20684.724609375;21179.426543231504;20684.724609375;21117.58880149944;9488100
11/05/2015;20653.81640625;21024.843048278442;20653.81640625;21024.843048278442;9640450
12/05/2015;20576.509765625;20916.61736505682;20468.293711260332;20792.94187435434;10633200
13/05/2015;20607.4375;20854.788587771942;20499.221399099773;20854.788587771942;9877250
14/05/2015;20715.65234375;20762.030669892723;20530.139039179106;20731.111785797577;8488500
15/05/2015;20499.21875;20963.001979638007;20421.921545060333;20947.542538650076;8922350
18/05/2015;20406.46484375;20638.356489701702;20236.410970052082;20638.356489701702;9626850
19/05/2015;20684.724609375;20947.53501173627;20205.482110951514;20421.914207013735;8680900
20/05/2015;21117.59375;21179.431506222547;20731.107773609077;20854.783286054175;10291450
21/05/2015;20901.1640625;21210.352879992603;20777.48853550296;21194.893439117972;7210600
22/05/2015;20870.2421875;20916.620503472222;20638.350607638888;20916.620503472222;8195800
26/05/2015;21055.755859375;21163.9719320737;20653.810446494128;21117.593615202826;10034150
27/05/2015;20313.701171875;21117.591933623477;20298.24173414907;21024.835307267884;17265450
28/05/2015;20236.408203125;20421.921494521102;20112.732675527597;20360.083730722403;15048150
29/05/2015;20205.482421875;20421.914521267692;20050.888065165935;20406.455085596786;17380750
01/06/2015;19958.134765625;20112.729148007842;19911.756450910147;20097.269709769556;10921950
02/06/2015;20143.6484375;20143.6484375;19911.756859171142;20097.27012183423;8757550
03/06/2015;19679.8671875;20344.62310978005;19556.191667075804;20143.65038909073;11769400
04/06/2015;20669.267578125;20731.105327049834;20174.56558672635;20329.159959038425;19411950
05/06/2015;20731.109375;20947.54153849739;20406.461129753916;20483.758331002984;9828150
08/06/2015;20313.701171875;20823.862616830764;20298.24173414907;20792.943741378902;10118950
09/06/2015;19818.998046875;20251.862278788027;19602.565930918485;20097.267910247658;13735250
10/06/2015;19509.8125;20004.514560221873;19509.8125;19819.001287638668;12501700
11/06/2015;19432.513671875;19695.32411930688;19370.675919538087;19525.27030038037;15314050
12/06/2015;19741.705078125;19896.29947967649;19540.732356108067;19757.16451828015;11741500
15/06/2015;19633.48828125;19695.326039616142;19401.59668737697;19401.59668737697;8067800
16/06/2015;19401.599609375;19695.329005851596;19247.005190176795;19633.49123817231;12767600
17/06/2015;19386.140625;19571.65393241627;19169.708433014355;19324.302855861246;9452300
18/06/2015;19556.193359375;19772.625538846343;19339.761179903653;19463.436711030135;8247600
19/06/2015;19571.646484375;19757.15972119372;19478.88986596564;19571.646484375;7094750
22/06/2015;19803.541015625;20035.432596604216;19726.24382196526;19958.135402944477;6370900
23/06/2015;20421.921875;20530.13796366389;19958.138637869037;20236.408580147614;10159000
24/06/2015;20128.189453125;20267.32440326181;19958.13562518001;20097.27057531682;10198000
25/06/2015;19618.029296875;20143.650255183707;19618.029296875;19942.67753583038;10695800
26/06/2015;19757.162109375;19942.675368617958;19355.216714348593;19355.216714348593;10347500
29/06/2015;19819.046875;19880.933047911785;19432.258294301326;19633.388356264637;11519950
30/06/2015;19617.921875;19880.938177740536;19586.978780559937;19741.69425276025;9870350
01/07/2015;20035.646484375;20143.947276182433;19478.670983651064;19617.914858832046;8324900
02/07/2015;20097.541015625;20174.89875625481;19880.939341861525;19896.41088998749;8223000
03/07/2015;19617.921875;20020.18210272082;19602.450327779967;19911.8812721806;7130200
06/07/2015;19030.00390625;19494.150342987803;18921.70307101118;19385.849507748982;10099950
07/07/2015;19184.716796875;19478.676167149697;18875.28588079637;18875.28588079637;12478250
08/07/2015;19169.244140625;19354.90267951725;19060.943326271186;19184.715685532687;11780950
09/07/2015;19571.5078125;19571.5078125;18968.11745306324;19030.003643774704;14030500
10/07/2015;19478.673828125;19586.974635747614;19308.48684471803;19447.730740232822;9573400
13/07/2015;19586.974609375;19679.80387292654;19262.07218694461;19339.429906570895;7672050
14/07/2015;18952.640625;19648.86007653061;18890.75445153061;19571.502359693877;19989700
15/07/2015;19107.36328125;19153.77792889676;18937.176239878543;18952.647789094128;8370650
16/07/2015;19834.521484375;19911.879212473188;18921.7002928164;18921.7002928164;11173450
17/07/2015;20190.365234375;20283.1944998204;19772.63353987069;20113.007513170498;14861650
20/07/2015;19726.21484375;20174.889534313726;19695.271761642158;19973.759500612745;6446400
21/07/2015;19540.560546875;19757.162168138857;19293.015836859166;19726.219079386876;9702750
22/07/2015;19385.845703125;19494.14651710894;19107.357895737732;19246.601799431366;13416150
23/07/2015;19091.880859375;19385.84012706392;19091.880859375;19246.596263421798;10448250
24/07/2015;19014.533203125;19153.77714033259;18937.175460231898;18983.59010596776;9829200
27/07/2015;19030.00390625;19293.020220401424;18999.06081046748;19014.532358358738;12152000
28/07/2015;19030.00390625;19354.90641196646;18859.816879446138;18937.174618902438;13381350
29/07/2015;19540.560546875;19726.219079386876;19045.47112684333;19339.430469987135;13734450
30/07/2015;18797.931640625;19494.15133101852;18797.931640625;19463.208233667694;15419600
31/07/2015;18333.779296875;18906.226414161392;18179.06385977057;18875.283326740508;19579450
03/08/2015;18179.0703125;18318.31425531915;18039.82636968085;18318.31425531915;9844550
04/08/2015;18287.369140625;18364.726878106492;18101.710570669416;18179.06830815091;12844350
05/08/2015;17931.521484375;18287.367035833693;17916.049938659406;18287.367035833693;12802500
06/08/2015;17250.771484375;17885.10478559417;17250.771484375;17869.633241661995;20199050
07/08/2015;17575.673828125;17591.145371987786;17250.771407006494;17328.129126320422;13787100
10/08/2015;17653.033203125;17668.50474843887;17482.846204672434;17637.56165781113;5722500
11/08/2015;17900.587890625;18240.96207696359;17761.343905304668;17807.75856707811;11664300
12/08/2015;17854.169921875;18008.885432463172;17637.568207051558;17792.28371763973;11154000
13/08/2015;17637.564453125;17838.69457408169;17606.6213575932;17838.69457408169;7520550
14/08/2015;17637.564453125;17637.564453125;17637.564453125;17637.564453125;0
17/08/2015;17080.587890625;17653.035129712975;17080.587890625;17637.563582710598;11360850
18/08/2015;17498.31640625;17653.031847507737;17281.714788489167;17297.186332614943;11583600
19/08/2015;17854.169921875;18194.544045168976;17653.039758110375;18086.243187757256;20070750
20/08/2015;17622.08984375;18117.179286243416;17482.845938048726;17993.40692562006;10805950
21/08/2015;17034.173828125;17451.90561137602;16956.81609048592;17003.23073306937;20442550
24/08/2015;16693.798828125;17250.774507283946;15982.107682533018;16833.042747914737;22429600
25/08/2015;16693.798828125;17127.002134137514;16508.140268405354;16693.798828125;19625950
26/08/2015;16508.138671875;16616.439487904172;16245.122404375586;16523.610217022026;27947600
27/08/2015;16508.138671875;16802.098029668465;16446.252491286905;16740.211849080366;24769400
28/08/2015;16724.7421875;16802.09992194727;16600.969812384366;16802.09992194727;23111150
31/08/2015;16848.51953125;16848.51953125;16276.072127525253;16570.031605113636;20415450
01/09/2015;16786.625;16987.755069124425;16724.738824884793;16848.511175115207;12018600
02/09/2015;16863.9921875;16941.34994982798;16477.203375860092;16539.089585722475;15634150
03/09/2015;17359.076171875;17405.49081404579;16910.401297557375;17049.64522406974;15200350
04/09/2015;17467.37890625;17699.45214238264;17297.191866419398;17359.078062721437;12570650
07/09/2015;17204.35546875;17467.37169444132;17096.054669935926;17467.37169444132;9590250
08/09/2015;17498.31640625;17575.67412687887;17111.52780310566;17219.828611986075;9116500
09/09/2015;17745.859375;17745.859375;17575.672406277245;17730.38783238884;12968800
10/09/2015;17544.73828125;17622.09603381283;17297.19347304894;17482.852079199736;18128400
11/09/2015;17250.771484375;17529.25927515415;17250.771484375;17420.958467628923;10208350
